coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Thu Mar 19 22:17:21 +0000 2020,,,,0,1240764321501757440,,,,en,,,1,1240763899311513608,collin__lindsay,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @collin__lindsay: People will find any excuse to not wash their hands,https://twitter.com/IeocuIture/status/1240764321501757440,Sun Feb 23 05:59:23 +0000 2014,IeocuIture,false,Leo ☉ Virgo☽ Cap ↑ | They ✧ Them,108334,1563,964,21,901 ,dom⁷,IeocuIture,139138,,,false
,Fri Mar 20 03:10:20 +0000 2020,,,,2,1240838054748786690,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this corona virus got me nervous to lick the chip crumbs off my fingers🤣,https://twitter.com/uglyfine_/status/1240838054748786690,Sun Jul 01 04:23:01 +0000 2018,uglyfine_,false,🤷🏽‍♀️,1574,529,471,1,"Downtown, Atlanta",keke,uglyfine_,10714,,,false
,Thu Mar 19 21:05:40 +0000 2020,,,,0,1240746282483843075,,,,en,,,104813,1240620727306510342,CandiceBenbow,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @CandiceBenbow: This is Generation Z. 

I want to name that because folks love calling everybody 40 and under Millennials.

Millennials…",https://twitter.com/BrittanyA_Xo/status/1240746282483843075,Thu Oct 20 02:09:37 +0000 2011,BrittanyA_Xo,false,Content Creator on YouTube! Sharing my passion one upload at a time Bussiness Inquiries: beautywithbrittanyxo@gmail.com,2296,850,720,34,"Chicago, IL",Brittany A,BrittanyA_Xo,8777,,https://www.youtube.com/channel/UCRn5FygZU3k_zJrFqHjacHw,false
,Fri Mar 20 03:23:32 +0000 2020,,,,0,1240841378134884358,,,,en,,,181381,1240334979701395458,Khydill,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @_Dillionnn: When this Corona shit passes we have to promise each other that we’re going to tell our kids that we survived a zombie apoc…,https://twitter.com/mariahhr_/status/1240841378134884358,Thu Apr 04 04:54:31 +0000 2013,mariahhr_,false,ψ,22773,1379,517,4,Panamá ,María,mariahhr_,14651,,,false
,Thu Mar 19 20:06:04 +0000 2020,,,,0,1240731283220770816,,,,en,,,14558,1240719498191056899,pattonoswalt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @pattonoswalt: this incompetent racist asshole,https://twitter.com/FoxyIsStrange/status/1240731283220770816,Sun Oct 23 01:47:37 +0000 2016,FoxyIsStrange,false,"Femme transgenre NB (elle/iel) 🏳️‍⚧️
Étudiante en socio 📘
Lectrice, autrice, et vidéaste📖💻
Chaîne YouTube : @lagoupile 📷
Vegan à temps plein 🍃",122400,1022,373,4,"Haute-Savoie, Rhône-Alpes","Élinatural 20 l Eat me, not animals",FoxyIsStrange,37612,,https://www.paypal.me/ElinaKressmann,false
,Thu Mar 19 20:53:46 +0000 2020,Potus,,https://twitter.com/jabinbotsford/status/1240701140141879298,0,1240743289839550464,,,,en,,false,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#Potus is a racist pig https://t.co/r7v8yeHWYM,https://twitter.com/BoneheadBlog/status/1240743289839550464,Tue Nov 03 04:40:01 +0000 2009,BoneheadBlog,false,The rules are what the enforcers deem them to be. #Resist #Resistance #FBR #Impeach45 #ImpeachTrump #25thAmendmentNow #InvokeThe25th #StableGenius,13421,3045,3864,27,"Long Island, New York",J Giddy (aka Human Scum),BoneheadBlog,9943,,http://www.jgiddy.com,false
,Fri Mar 20 00:39:07 +0000 2020,,,,0,1240800000566796289,,,,en,,,50484,1240353157693177858,toriarenee_,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @toriarenee_: This is for CORONA  you big fat white nasty smelling fat bitch why you took me off the motherfuckin schedule with your tri…,https://twitter.com/literallyche/status/1240800000566796289,Thu Sep 29 00:23:48 +0000 2016,literallyche,false,Artist~•~Author~•~Aggrivator,19995,101,181,0,Lost in my own clouds,𝕮𝖍𝖊•𝖗𝖗𝖞,literallyche,3585,,https://www.instagram.com/marcheeee._/,false
,Thu Mar 19 20:56:20 +0000 2020,,,https://twitter.com/jabinbotsford/status/1240701140141879298,3,1240743936345493518,,,,en,,false,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",What an absolute cocksman. https://t.co/vptYyfJHCX,https://twitter.com/TonyQueef/status/1240743936345493518,Thu Mar 28 01:02:45 +0000 2019,TonyQueef,false,Drone strike advocate. Pro-life.,11124,86,836,0,Protesting Quarantine solo ,Toby,TonyQueef,1242,,,false
,Thu Mar 19 23:55:46 +0000 2020,,https://twitter.com/realroneilroi/status/1240789090410381312/video/1,http://gumroad.com/therealroneilr,10,1240789090410381312,realroneilroi,1240040302339133400,1153861554972090400,en,,false,4,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Day 2 of Home / Beach Workouts

Strengthen your legs with this circuit for your summer body 🏋🏽‍♂️

RT if you want more home workouts throughout the Corona 

Full Plans for in gym
—&gt; https://t.co/eABhy6pIEO… 

RT to share🏋🏽‍♂️ https://t.co/3Hy0L6fvfL",https://twitter.com/realroneilroi/status/1240789090410381312,Wed Jul 24 02:56:47 +0000 2019,realroneilroi,false,"We were wounded deeper to be a cut above everything average, threading our dreams together by sowing into others. We are the fabric in a fabricated world👇🏽",12472,1386,396,13,,𝕽𝖆𝖘𝖍𝖆𝖉🇧🇸 Create & Inspire People,realroneilroi,20146,,https://gumroad.com/l/cQZJD,false
,Thu Mar 19 20:20:12 +0000 2020,bored corona lockdown art sound noise food,,https://ift.tt/33xDXav,0,1240734841273974784,,,,en,,false,0,,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",Performance art: Egg in steel bowl. Completed the stunt by eating the egg... #bored #corona #lockdown #art #sound #noise #food https://t.co/NFtjQfWzdZ,https://twitter.com/capadiy/status/1240734841273974784,Thu Jan 23 08:12:14 +0000 2020,capadiy,false,,4,0,1,0,,capadiy,capadiy,19,,,false
,Fri Mar 20 04:26:42 +0000 2020,,,,0,1240857272441614336,,,,en,,,1,1240824675254427649,collinsaxon,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @collinsaxon: Coach O will be the reason we overcome the corona virus,https://twitter.com/LouviereBryce/status/1240857272441614336,Wed Oct 14 18:08:58 +0000 2015,LouviereBryce,false,"I’m good with anything, just like gravy baby",2166,223,285,0,,blouuu,LouviereBryce,8857,,,false
,Thu Mar 19 21:27:47 +0000 2020,,,,0,1240751849659142144,,,,en,,,35978,1240424226894614533,Stout97_,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Stout97_: 2 weeks? it’s a fucking global pandemic not a hamstring strain.,https://twitter.com/caroIinka/status/1240751849659142144,Wed Jan 24 18:46:08 +0000 2018,caroIinka,false,@caroIinar. @caroIene.,126247,4522,65,10,22 | any pronouns | german,caroline | nsfr,caroIinka,193408,,,false
,Thu Mar 19 23:16:13 +0000 2020,,,,2,1240779138648203269,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",i’m not saying i don’t like being home with my family but what i AM saying is that with moving out i found that i liked having my own environment that i could control. this corona virus is taking my and thousands of other students’ mental health in the SHITTER.,https://twitter.com/reydisney13/status/1240779138648203269,Wed May 06 17:52:03 +0000 2015,reydisney13,false,she/her • queer • student,50617,135,504,0,,regan✨✨,reydisney13,5726,,,false
,Fri Mar 20 01:09:53 +0000 2020,,,,0,1240807743658876928,,,,en,,,282057,1240335912329977858,MakedaMorrison,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @MakedaMorrison: Day 5: We have rediscovered farming,https://twitter.com/haiimlaurenm/status/1240807743658876928,Wed Oct 22 22:46:15 +0000 2014,haiimlaurenm,false,"🌈 BU 2021
#NEVERAGAIN",39018,131,238,0,"heaven, obviously",count laurula,haiimlaurenm,5662,,,false
,Thu Mar 19 21:27:06 +0000 2020,,,,0,1240751678380478466,,,,en,,,22,1240468731446296578,dkface1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dkface1: Once all this corona is over imma belong to the streets because I’m never staying inside again,https://twitter.com/kxmontiago/status/1240751678380478466,Fri Apr 17 00:34:27 +0000 2015,kxmontiago,false,,21976,556,238,12,,x,kxmontiago,85264,,,false
,Thu Mar 19 21:00:18 +0000 2020,,,,0,1240744933566361606,,,,en,,,14558,1240719498191056899,pattonoswalt,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @pattonoswalt: this incompetent racist asshole,https://twitter.com/nathan_cis/status/1240744933566361606,Wed Oct 30 04:03:53 +0000 2013,nathan_cis,false,TX /(he/him) If you couldn’t tell already I love Sonic/ bi 🌈,73517,501,1050,32,,nathan,nathan_cis,96955,,,false
,Fri Mar 20 01:28:13 +0000 2020,,,,0,1240812357632372737,PlayStation,1240688232762937300,10671602,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@PlayStation What are you going to do for users in this crisis of the corona virus?,https://twitter.com/andersonjapao10/status/1240812357632372737,Sun Jun 17 13:49:14 +0000 2012,andersonjapao10,false,"vamos pra cima gente, com nosso amor e nossa hipocrisia... ass: Mortadela Da'villa.",2456,23,78,0,"Contagem, Brasil",Anderson lucas,andersonjapao10,491,,,false
,Fri Mar 20 04:02:10 +0000 2020,,,https://twitter.com/PedroCrf19/status/1240090848966201344,1,1240851098417737729,,,,en,,false,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",This is why they don't hire niggas that look like this.😂😂😂😂😂😂😂 https://t.co/4xWBHL3IxK,https://twitter.com/EdwinNhumaiio/status/1240851098417737729,Sun Jan 15 20:01:23 +0000 2017,EdwinNhumaiio,false,🍔,65911,602,277,3,Tchova.🍔,Edwin🍔,EdwinNhumaiio,3740,,,false
,Fri Mar 20 00:02:49 +0000 2020,GenerationVector,,https://twitter.com/CBSNews/status/1240371160078000128,1,1240790865666166789,,,,en,,false,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Nice one kids. #GenerationVector https://t.co/viNZ1DoIov,https://twitter.com/timrayner01/status/1240790865666166789,Thu Sep 30 23:22:27 +0000 2010,timrayner01,false,Hinterland philosopher. Innovation & entrepreneurial leadership @UTS_Business #AdvMBA #MBAe. 'Hacker Culture and the New Rules of Innovation' (2018).,10470,4133,3048,278,"Repentance Creek, NSW",Tim Rayner,timrayner01,16627,,http://www.hacker-culture.com,false
,Thu Mar 19 23:38:17 +0000 2020,,,,0,1240784688639365121,,,,en,,,48071,1240438858132729868,bIondiewasabi,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @bIondiewasabi: this man’s piss could stop corona,https://twitter.com/PettyTheFrog/status/1240784688639365121,Sun Feb 19 15:30:06 +0000 2012,PettyTheFrog,false,over it.,348,2524,1234,54,,m ;,PettyTheFrog,244501,,,false
,Fri Mar 20 04:27:23 +0000 2020,,,,0,1240857443770523648,,,,en,,,34,1240705443699159040,raj_speak,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @raj_speak: People are asking why one day janta curfew..  They forget all those things which PM Modi said earlier... No going outside un…,https://twitter.com/Priyamvada22S/status/1240857443770523648,Mon Dec 17 16:51:07 +0000 2018,Priyamvada22S,false,"https://t.co/xRi6OpV8ar


don't follow me for FB",55618,2568,460,3,India,Priyamvada🇮🇳🇮🇳,Priyamvada22S,26819,,,false
,Fri Mar 20 03:06:07 +0000 2020,,,https://twitter.com/AlexJungle2/status/1239743072340066304/video/1,0,1240836994063904769,,,,en,,false,136509,1239880844392763392,MLKChefLean,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @MLKChefLean: Sharing this because corona  https://t.co/ofBDQE58RJ,https://twitter.com/mlbnflnbaepl/status/1240836994063904769,Thu Dec 20 19:53:00 +0000 2018,mlbnflnbaepl,false,Passion for Sports.,62500,75,53,0,United States,Vandelay Industries (New York),mlbnflnbaepl,14510,,,false
,Fri Mar 20 02:00:23 +0000 2020,,,,7,1240820451871506437,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",the day my future kid starts to fake sick to get outta school IM BOUT TO WHIP EM UP WITH MY CORONA STORIES,https://twitter.com/Lil_Shriyus/status/1240820451871506437,Wed Nov 08 17:26:27 +0000 2017,Lil_Shriyus,false,🌈🐢🌼 legend has it that this woman out pizza’d the hut ~full time churro connoisseur ~she/her/they/them,8051,158,195,0,,shriyus,Lil_Shriyus,1450,,,false
,Fri Mar 20 03:59:02 +0000 2020,,,,0,1240850308416372736,,,,en,,,104813,1240620727306510342,CandiceBenbow,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @CandiceBenbow: This is Generation Z. 

I want to name that because folks love calling everybody 40 and under Millennials.

Millennials…",https://twitter.com/Your_Desteni/status/1240850308416372736,Wed May 20 18:43:24 +0000 2009,Your_Desteni,false,Rest Easy E baby👼 College Graduate🎓,2924,460,292,4,"GA Born, MI Raised, FL Living",Not Yours,Your_Desteni,50758,,,false
,Fri Mar 20 01:20:11 +0000 2020,,,,0,1240810334165905410,,,,en,,,181381,1240334979701395458,Khydill,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @_Dillionnn: When this Corona shit passes we have to promise each other that we’re going to tell our kids that we survived a zombie apoc…,https://twitter.com/lenacarmela/status/1240810334165905410,Sat Jan 19 15:52:16 +0000 2013,lenacarmela,false,♌️ #bobbysoxer,5329,220,270,0,"Pittsburgh, PA",Lena.xo,lenacarmela,3125,,,false
,Fri Mar 20 00:38:11 +0000 2020,,,,0,1240799766482685952,,,,en,,,3192,1240479556877848577,ZakLFC7,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @ZakLFC7: Aldi you know. By the time you finish that questionnaire the corona will be over,https://twitter.com/lolahowarthhh/status/1240799766482685952,Sun Aug 12 21:46:55 +0000 2018,lolahowarthhh,false,🧜🏽‍♀️🦩🍒,1447,216,357,0,"Manchester, England",L,lolahowarthhh,565,,,false
,Fri Mar 20 02:10:57 +0000 2020,GoKaruna,,,0,1240823108820291584,,,,en,,,100,1240673142810365953,Bunny_I_,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Bunny_I_: Now even Prime Minister of India Narendra Modi wants everyone to fight with Corona Virus with these two things. #GoKaruna #Dh…,https://twitter.com/yusuf_quazi/status/1240823108820291584,Wed Sep 02 18:07:35 +0000 2015,yusuf_quazi,false,"As far back as I can remember, I always wanted to be a Good Man.",2401,234,202,8,Around.,YusufQ.?,yusuf_quazi,6776,,http://Instagram.com/yusuf_quazi,false
,Thu Mar 19 20:17:54 +0000 2020,,,,1,1240734263550435329,IndiaToday,1240708853244637200,19897138,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@IndiaToday Ye budha pagal hogaya he. Because if he will infect by Corona, he is finally sured that he will dead .. sabse jyda budhe hi martehen, the valueless guy is one of them ...",https://twitter.com/subratnarayan/status/1240734263550435329,Mon Sep 27 06:44:23 +0000 2010,subratnarayan,false,,1188,724,231,1,"Bhubaneshwar, India",subrat singh,subratnarayan,330,,,false
,Fri Mar 20 03:16:57 +0000 2020,,,https://youtu.be/OUJkH-WELC0,0,1240839719765700608,,,,en,,false,23,1240838625782198272,rti_we,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @rti_we: https://t.co/VqAf0UVSFc wake up @PMOIndia @FinMinIndia and take immediate decision to prevent the spread of deadly corona virus.,https://twitter.com/AnotherGabbar/status/1240839719765700608,Mon Dec 23 14:39:53 +0000 2019,AnotherGabbar,false,"UnderPaid Banker of India
Only Central Pay Commission for bankers",1136,393,409,0, India ,Banker Is Back,AnotherGabbar,6717,,,false
,Fri Mar 20 04:11:33 +0000 2020,,,,0,1240853460997877761,,,,en,,,48071,1240438858132729868,bIondiewasabi,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @bIondiewasabi: this man’s piss could stop corona,https://twitter.com/whateverjeriah/status/1240853460997877761,Fri Aug 30 20:58:38 +0000 2013,whateverjeriah,false,massachusetts - south carolina,21408,368,439,2,,j 🍒,whateverjeriah,37927,,,false
,Fri Mar 20 03:18:04 +0000 2020,,,,0,1240839999374819329,,,,en,,,2,1240781078958198784,ravirajpoot29,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ravirajpoot29: Wish with the intensity &amp; integrity whole world is fighting against Corona, they had fought against Poverty! That also h…",https://twitter.com/beingadork/status/1240839999374819329,Tue Dec 03 06:57:40 +0000 2019,beingadork,false,My opinions are my opinions... None of your opinions😉,54488,118,69,0,,Rumi,beingadork,35098,,,false
,Fri Mar 20 00:42:35 +0000 2020,,,https://twitter.com/BelindaJones68/status/1240789497807171584,0,1240800872159838208,,,,en,,false,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Not to mention the fat cat pollies in Canberra. https://t.co/9yQiaKs4oP,https://twitter.com/beingjean/status/1240800872159838208,Tue Sep 08 22:51:09 +0000 2009,beingjean,false,"Retired nurse, Arty, Enneagram 4 W5. ♏️ Inner city cab-sav sipping leftie. Generally peaceful, except when I’m furious with Barnaby and his ilk.",3997,87,268,0,"Melbourne, Victoria",Jean🎀,beingjean,890,,,false
,Fri Mar 20 04:42:51 +0000 2020,,,,0,1240861335631663105,NYGovCuomo,,232268199,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@NYGovCuomo i beg you Gov. Cuomo, please listen carefully. if 50% of Icelanders who tested positive for Corona virus, are assymtomatic,...listen carefully, what is unique about them, that is not true of the symptomatic, and can that be used to cure the symptomatic.",https://twitter.com/nealadamsdotcom/status/1240861335631663105,Sat Aug 22 01:09:00 +0000 2009,nealadamsdotcom,false,"Writer, Artist, Comic Creator.",109,25248,173,677,New York CIty,Neal Adams,nealadamsdotcom,4527,,http://www.nealadams.com/,false
,Thu Mar 19 23:59:45 +0000 2020,,,https://twitter.com/nostalgicgypsy/status/1240587665730351110,4,1240790090693083146,,,,en,,false,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","We need to do this when we're over with this, too, In Sha Allah. Ya Rabb make this easy for us. Make it easy and do not make it hard. Ya Rabb make it end well. Ameen SumAmeen. https://t.co/jBnZ4M4ylV",https://twitter.com/urvaa_m/status/1240790090693083146,Mon Dec 18 13:12:25 +0000 2017,urvaa_m,false,,29211,91,38,0,,Urva Kashmiri,urvaa_m,13542,,http://curiouscat.me/urvaa_m,false
,Thu Mar 19 23:55:22 +0000 2020,,,,0,1240788990657249280,,,,en,,,70800,1240387230037876736,goodbeanaltalt,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @goodbeanaltalt: holy shit I hate every person in this video,https://twitter.com/jooniemim/status/1240788990657249280,Sun Jan 24 23:02:03 +0000 2016,jooniemim,false,방탄 소년단 ot7 💜 fan account for @BTS_twt,15646,1059,1098,2,,jooniemim⁷ ☂️,jooniemim,10373,,,false
,Fri Mar 20 00:40:38 +0000 2020,,,,0,1240800379933097985,,,,en,,,619,1240713606938783744,erikbandz__,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @erikbandz__: Dear Corona, 

 Take all the girls who are 5’4 and shorter.",https://twitter.com/GoyardCorndog/status/1240800379933097985,Fri Jan 27 01:25:09 +0000 2017,GoyardCorndog,false,Good morning,20662,99,91,2,US Army,Brando 🦦,GoyardCorndog,5151,,,false
,Fri Mar 20 02:42:38 +0000 2020,,,,0,1240831084490903559,,,,en,,,181381,1240334979701395458,Khydill,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @_Dillionnn: When this Corona shit passes we have to promise each other that we’re going to tell our kids that we survived a zombie apoc…,https://twitter.com/fantassy_island/status/1240831084490903559,Fri Jul 12 19:37:29 +0000 2013,fantassy_island,false,I like to much this is were I put the stuff I like| #BLM| insta: sluttspice,113933,543,2520,4,Narnia,Slut T. Spice,fantassy_island,75401,,http://angryblackheaux.tumblr.com/,false
,Fri Mar 20 02:50:07 +0000 2020,,,,0,1240832966281924609,,,,en,,,960,1240587665730351110,nostalgicgypsy,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @summanzia: Picture of the day. 

- Soldiers salute Doctors who led the battle against Corona Virus in Wuhan, China. https://t.co/Z8mwv7…",https://twitter.com/_Tuba17_/status/1240832966281924609,Sat Apr 18 15:44:00 +0000 2015,_Tuba17_,false,A Proud Pakistani 🇵🇰,95978,1337,746,39,Pakistan | Australia,طوبا,_Tuba17_,75933,,https://www.instagram.com/tblogs17,false
,Thu Mar 19 20:13:14 +0000 2020,,,,0,1240733087299973121,,,,en,,,6,1240732908161085442,CloudNaii,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @CloudNaii: Seeeee everyone keep saying this !,https://twitter.com/absolutelywilde/status/1240733087299973121,Mon Mar 02 20:43:19 +0000 2020,absolutelywilde,false,Model / musician / whatever I’m into at the time. Booking inquiries: coastfnfmgt@gmail.com Ig: Coastwilde https://t.co/naBYixc4rh,22025,373,534,0,,Coast,absolutelywilde,13814,,https://coastwilde.wixsite.com/presskit,false
,Thu Mar 19 20:59:52 +0000 2020,,,,0,1240744822236905472,,,,en,,,1,1240647654549397504,KitzingerCelia,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @KitzingerCelia: Excitement about Skype technology of this court hearing in the corona era has eclipsed reporting of the substantive con…,https://twitter.com/KitzingerCelia/status/1240744822236905472,Sun Aug 17 18:02:57 +0000 2014,KitzingerCelia,false,"Hon Prof @CardiffLaw
Co-Director @CDOCuk Research Centre
Best interests decisions, advance decisions, end of life, human rights
#fellwalks #vegan #PDOC #CANH",29550,8421,6400,100,"Lake District, England",Celia Kitzinger,KitzingerCelia,23515,,http://cdoc.org.uk,false
,Fri Mar 20 03:58:28 +0000 2020,,https://twitter.com/ocasals2/status/1240461624848396288/video/1,,0,1240850169446281216,,,,en,,false,80,1240839450629816320,rajani41285309,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @rajani41285309: Corona effect all are at home..https://t.co/LxSMcT8JxQ,https://twitter.com/joeytribbiani29/status/1240850169446281216,Thu Jan 09 21:36:54 +0000 2020,joeytribbiani29,false,"29 years old software engineer.

Addicted to food and sex.
Always hungry and Always horny.
I want girls on food or food on girls.

and also, How you Doi'n ?",5202,189,280,2,"Hyderabad, India",Joey Tribbiani,joeytribbiani29,6244,,,false
,Thu Mar 19 23:59:14 +0000 2020,,https://twitter.com/JavariaWaseem/status/1240364335270170626/photo/1,,0,1240789962297049089,,,,en,,false,104,1240364335270170626,JavariaWaseem,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @JavariaWaseem: How it feels to interact with people during Corona Outbreak: https://t.co/58VgSo3ghZ,https://twitter.com/Naomidahomie/status/1240789962297049089,Fri Oct 30 05:33:28 +0000 2009,Naomidahomie,false,Nāomi,727,278,327,3,Wherever you find me,Naomi Da Homie,Naomidahomie,16880,,,false
,Fri Mar 20 03:53:43 +0000 2020,,,,0,1240848972308041729,,,,en,,,181381,1240334979701395458,Khydill,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @_Dillionnn: When this Corona shit passes we have to promise each other that we’re going to tell our kids that we survived a zombie apoc…,https://twitter.com/brithneylouisxx/status/1240848972308041729,Thu Dec 14 13:13:14 +0000 2017,brithneylouisxx,false,✞ ѕaved вy grace ✞,28054,374,303,0,ᴇᴀꜱᴛᴡᴏᴏᴅ ,ℓσυιѕ,brithneylouisxx,13642,,http://intagram.com/@brithneylouisxzz,false
,Thu Mar 19 20:09:44 +0000 2020,,,,0,1240732208391811072,Strangeland_Elf,1240729978267783200,2313138684,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Strangeland_Elf No. I live down the freeway from Corona.,https://twitter.com/GhostStalker451/status/1240732208391811072,Fri May 06 23:32:48 +0000 2016,GhostStalker451,false,"I'm a leaf on the wind, watch how I soar",68235,245,208,2,SoCal,Clay,GhostStalker451,12929,,,false
,Fri Mar 20 04:31:30 +0000 2020,,https://twitter.com/ladailynews/status/1240858478861828099/photo/1,https://trib.al/EcXxUjm,1,1240858478861828099,,,,en,,false,3,,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Corona virus help: California adds extra week of jobless benefits https://t.co/FkNsvtU6ae https://t.co/BFSklzbAeF,https://twitter.com/ladailynews/status/1240858478861828099,Thu Apr 26 01:19:49 +0000 2007,ladailynews,false,Local. News. Matters. We cover the San Fernando Valley and beyond from the Los Angeles Daily News. #LocalNewsMatters,420,53404,1135,1576,"Woodland Hills, Calif.",L.A. Daily News,ladailynews,193442,,http://www.dailynews.com,true
,Fri Mar 20 03:22:35 +0000 2020,,https://twitter.com/90SACHILLEAN/status/1240841137042132994/photo/1,,5,1240841137042132994,,,,en,,false,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Not Avery having the corona this why I don’t trust white people https://t.co/tRvqsrdKPX,https://twitter.com/90SACHILLEAN/status/1240841137042132994,Mon Mar 19 02:57:33 +0000 2018,90SACHILLEAN,false,"✯ ”𝕷𝖎𝖘𝖙𝖊𝖓 𝖙𝖔 𝖙𝖍𝖊𝖒, 𝖙𝖍𝖊 𝖈𝖍𝖎𝖑𝖉𝖗𝖊𝖓 𝖔𝖋 𝖙𝖍𝖊 𝖓𝖎𝖌𝖍𝖙. 𝖂𝖍𝖆𝖙 𝖒𝖚𝖘𝖎𝖈 𝖙𝖍𝖊𝖞 𝖒𝖆𝖐𝖊.” - 𝕯𝖗𝖆𝖈𝖚𝖑𝖆 ✯",8392,166,253,8,16 years old | He/Him | Black,𝕽𝖆𝖖𝖚𝖆𝖓,90SACHILLEAN,13332,,https://www.instagram.com/raquancurry_666/,false
,Fri Mar 20 02:30:32 +0000 2020,,,,1,1240828038427926533,SouravSenguptaI,1240828006572208000,2228466769,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Presently, corona viras cases in India is about to surge fast&amp; next 7 to 10 days, we could see a sharp surge.

Above 9300 is required for trend change along with fall in VIX ( presently 75)

Thanks",https://twitter.com/SouravSenguptaI/status/1240828038427926533,Tue Dec 03 15:38:15 +0000 2013,SouravSenguptaI,false,"Heartless TrendTrader/.No brain only system/ Only believe in Ledger profit/@covel fan/chk https://t.co/8E5jjtejaJ 

Not SEBI REGD...

Environment lover😁",2387,1506,128,13,India,Discipline Trendfollower😀,SouravSenguptaI,5171,,,false
