coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Mon Mar 30 13:14:05 +0000 2020,,,https://twitter.com/KanwardeepsTOI/status/1244508599038009344,0,1244613873342148608,,,,en,,false,149,1244525373305409537,zafarsareshwala,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @zafarsareshwala: For God’s Sake they are Humans! Even animals are not treated in this dastardly fashion! https://t.co/deTzNGc8Vd,https://twitter.com/Ramchan51965402/status/1244613873342148608,Fri Sep 20 17:08:58 +0000 2019,Ramchan51965402,false,,53,48,302,0,,Ramchander,Ramchan51965402,15429,,,false
,Mon Mar 30 13:51:50 +0000 2020,,,,0,1244623373080002560,,,,en,,,4002,1244611212920229888,DrTamilisaiGuv,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @DrTamilisaiGuv: @PawanKalyan garu  your efforts to voice the sufferings of AP fishermen from Srikakulam District stranded in Chennai ha…,https://twitter.com/itzAnil_/status/1244623373080002560,Sun Aug 21 03:29:21 +0000 2016,itzAnil_,false,Mood changes in a snap.,24665,122,436,1,,Hangout,itzAnil_,29005,,,false
,Mon Mar 30 21:27:30 +0000 2020,,,,0,1244738044546002945,,,,en,,,113,1244714601578545155,irenaakbar,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @irenaakbar: Why Muslims MUST be ABSOLUTELY careful &amp; responsible in times of Corona: 
1. So that they do NOT catch or spread CoronaViru…",https://twitter.com/waseemqadiri/status/1244738044546002945,Tue Jul 22 21:59:14 +0000 2014,waseemqadiri,false,,77168,967,998,53,,waseem,waseemqadiri,367529,,,false
,Mon Mar 30 19:13:07 +0000 2020,,,,0,1244704224904167425,,,,en,,,48005,1243905095764332550,AMedevac,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @AMedevac: World BEST medevac for COVID patient.
Germany activates their flying ICU plane, an Airbus A310 MedEvac, to fly corona patient…",https://twitter.com/javierirastorza/status/1244704224904167425,Sun Feb 21 11:10:14 +0000 2010,javierirastorza,false,"Husband & father, aerospace engineer & MBA, marathoner & private pilot, avid reader & traveller, blogger & toastmaster, value investor & NGOs supporter.",37394,798,856,114,"Toulouse, France",Javier Irastorza,javierirastorza,47098,,http://theblogbyjavier.com,false
,Mon Mar 30 21:42:46 +0000 2020,,,https://twitter.com/MalickViews/status/1244673619533447170,1,1244741885291384832,,,,en,,false,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Yes dear we should help to build this country 💞❤️🇵🇰✊ https://t.co/MKE8zYMdfX,https://twitter.com/kazi_91/status/1244741885291384832,Thu Apr 11 12:40:20 +0000 2013,kazi_91,false,"Social Media Activist, Content Writer. MBA/MS Marketing SZABIST Islamabad🎓
My PROUD PAK ARMY ❤😍
Role Model @peaceforchange 🇵🇰
Pakistan Zindabad 🇵🇰",99352,3504,3132,2,"Mirpur Mathelo, Hyderabad ",Fahad Hussain Kazi 🇵🇰,kazi_91,46224,,,false
,Mon Mar 30 14:35:07 +0000 2020,,,,0,1244634265033355264,,,,en,,,423,1244196623619522560,Tej_AnanthKumar,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Tej_AnanthKumar: In our @adamya_chetana kitchen, 
500 packets of ready to make Upma and Khichadi mix has been prepared and packed
These…",https://twitter.com/BVenkitaraman/status/1244634265033355264,Fri Jun 22 12:34:04 +0000 2018,BVenkitaraman,true,,34287,60,116,0,,Bharathi Venkitaraman,BVenkitaraman,8654,,,false
,Mon Mar 30 09:05:52 +0000 2020,,,https://www.instagram.com/p/B-WNgxgnbBc/?igshid=mfvsrsbnhvlf,0,1244551405563592705,,,,en,,false,993,1244505661507080192,Khunnie0624,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Khunnie0624: Bye bye Corona.. 
.
.
.
Sincerely
2PM https://t.co/ycoaFyKI0a",https://twitter.com/arikun4/status/1244551405563592705,Tue May 14 11:37:45 +0000 2013,arikun4,false,"Hello,Hola,Oi,Anyohaseyo★2PM Love💖ニックン中心にメンバー全員応援🍀DAY6も…私の癒し2PM 💗ｲｹﾒﾝなのに話せばお笑い最高👍Estoy loco para 2PM. Eu muinto  gostozo para 2PM.礼儀、常識ない人ブロックします。",66913,589,1042,7,日本,arikun,arikun4,105239,,http://Instagram.com/arikun4,false
,Mon Mar 30 09:41:28 +0000 2020,Prabhas CCC CoronaCrisisCharity Prabhas,,,0,1244560366576771074,,,,en,,,675,1244529343654588416,TrendsPrabhas,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @TrendsPrabhas: Young Rebel Star #Prabhas contributes 50 lakhs for #CCC ( #CoronaCrisisCharity). With this #Prabhas total contribution i…,https://twitter.com/praveen88975/status/1244560366576771074,Mon Jun 25 01:27:58 +0000 2018,praveen88975,false,Darling Die Hard Fan🤩🤩,16195,386,368,0,"Khairatabad, Hyderabad",PRAWIN,praveen88975,5671,,,false
,Mon Mar 30 15:07:28 +0000 2020,,,,0,1244642404751343617,,,,en,,,285,1244114381748699141,ImAllexx,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ImAllexx: apparently a corona virus symptom is having no taste, thoughts go out to all the imallexx stans at this time 🙏",https://twitter.com/_mandarines_/status/1244642404751343617,Tue Feb 27 11:56:51 +0000 2018,_mandarines_,false,,7773,6,68,0,,🍉,_mandarines_,2893,,,false
,Mon Mar 30 11:54:30 +0000 2020,,,,0,1244593843271380994,,,,en,,,3535,1244586008215076864,TIinExile,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @TIinExile: According to Twitter, pointing out that Gaumutra is not fatal &amp; asking for prohibition of infected foreign religious preache…",https://twitter.com/rajeevnadkarni1/status/1244593843271380994,Tue Sep 17 05:42:58 +0000 2013,rajeevnadkarni1,false,"i am a bhakt of namo,rw  proud of being hindu",77298,243,226,0,"Mumbai, India",rajeev nadkarni,rajeevnadkarni1,52188,,https://rajeevnadkarni.wordpress.com,false
,Mon Mar 30 11:51:02 +0000 2020,,,,0,1244592970696966144,,,,en,,,13481,1244324038295642112,erinruddy,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @erinruddy: For everyone out there in need of a bit of hope...This is my grandad 82, arriving back home after beating the corona virus.…",https://twitter.com/NestaWane/status/1244592970696966144,Thu Apr 12 23:20:21 +0000 2012,NestaWane,false,"They say the blacker the berry, the sweeter the juice. I say the darker the skin, the deeper the roots.. Reggae Music Rocking My Bones.. Insta: @Crepcheck221",153152,13238,1711,55,Somewhere in Chronixx's heart,DELA MOVE🇸🇳🧡,NestaWane,282845,,http://TeamPSG.COM,false
,Mon Mar 30 19:29:17 +0000 2020,,,,0,1244708293290807297,,,,en,,,2295,1244577874096635905,BarristerSecret,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @BarristerSecret: There is nothing in the legislation that prohibits multiple people from the same household going to the shops. Nor is…,https://twitter.com/roblwilson/status/1244708293290807297,Wed Aug 03 11:52:54 +0000 2011,roblwilson,false,Retired Accountant and Counsellor,479641,2980,189,707,Scotland,Rob  Wilson,roblwilson,1018450,,,false
,Mon Mar 30 16:48:11 +0000 2020,,,,0,1244667751840362496,,,,en,,,199,1244648884854345734,itisprashanth,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @itisprashanth: Good news ! - 25 year old Finland return girl who was affected by Corona Virus is now cured. Total number of cured patie…,https://twitter.com/harikrish2541/status/1244667751840362496,Wed Mar 08 16:14:11 +0000 2017,harikrish2541,false,A man with infinite dreams!!,8567,35,210,0,Chennai,Hari,harikrish2541,1055,,,false
,Mon Mar 30 08:24:32 +0000 2020,,,,0,1244541005153460224,,,,en,,,11275,1244208956081201157,menghanyurkan,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @menghanyurkan: I didn't do this. No regrets😃👍,https://twitter.com/rwndamel/status/1244541005153460224,Wed Jul 16 04:03:11 +0000 2014,rwndamel,false,"Erina🍳
Treasure maker💎",9586,412,376,0,,Loey,rwndamel,78086,,,false
,Mon Mar 30 09:26:59 +0000 2020,,,,0,1244556720531177472,,,,en,,,130,1244535854607077376,DoubleEph,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @DoubleEph: “A stray bullet allegedly fired by men of the Nigeria Customs Service, Ogun State Command 1, who were pursuing rice smuggler…",https://twitter.com/SoboyejoTunde/status/1244556720531177472,Sun Oct 18 22:42:14 +0000 2015,SoboyejoTunde,false,"Bookwhore. Be careful,  I just might Coerce you to read a book.

Also, Benedict Cumberbatch STAN.",8816,599,448,0,,Booker_T,SoboyejoTunde,19477,,https://medium.com/@tawfiquesoboyejo/the-psychedelic-named-vivian-1ade5a566b5c,false
,Tue Mar 31 03:33:48 +0000 2020,,,,0,1244830227727036417,,,,en,,,85,1244648612862312448,KicchaFC,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @KicchaFC: Stay Home Stay Safe..
Only I and U can break the chain in V I R U S..
BE SAFE HAVE MASK
@KicchaSudeep @ProfTimBale 
@BlrCityP…",https://twitter.com/Madhuka48246973/status/1244830227727036417,Sat Jul 08 07:21:59 +0000 2017,Madhuka48246973,false,,86990,144,135,0,,Pailwaan Madhu,Madhuka48246973,60563,,,false
,Mon Mar 30 19:43:25 +0000 2020,,,,0,1244711850513702916,,,,en,,,547,1244708285254496256,Mikel_Jollett,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Mikel_Jollett: South Korea began social distancing (and mass testing) IMMEDIATELY. 

This would have been the US if Trump hadn't fired…",https://twitter.com/dowagerwitch/status/1244711850513702916,Sat Aug 23 22:15:38 +0000 2014,dowagerwitch,false,"Writer, teacher, reader, nap enthusiast, swiller of coffee, beration specialist. She/her/hers.",47337,161,481,5,Seattle,Jen Dotsey,dowagerwitch,3019,,,false
,Mon Mar 30 16:53:23 +0000 2020,,,,0,1244669060463247371,,,,en,,,1037,1244668949893087233,Being_Humor,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @Being_Humor: Amazing ! 😍

Aaj Tak Journalist @JournoAshutosh is donating his one month salary to Combat Corona Virus. He has asked @Arv…",https://twitter.com/ajaypathak87/status/1244669060463247371,Sat Jul 16 11:12:22 +0000 2011,ajaypathak87,false,"Hi , people .. lets connect...!!! RT does not mean endorsement !! A sales and marketing Guy",43900,326,492,5,India,Pathak,ajaypathak87,37328,,,false
,Mon Mar 30 16:22:55 +0000 2020,,,,0,1244661391731994624,,,,en,,,11275,1244208956081201157,menghanyurkan,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @menghanyurkan: I didn't do this. No regrets😃👍,https://twitter.com/julletachan/status/1244661391731994624,Sat Feb 16 13:20:26 +0000 2013,julletachan,false,"Blogspot: https://t.co/aqwf3eE8oi
Kompasiana: https://t.co/pwmThtEWxi",271,665,171,0,"Banyuwangi, Jawa Timur",Julleta Chantica TM,julletachan,303,,https://www.instagram.com/chanticaaa/,false
,Mon Mar 30 14:40:51 +0000 2020,,,,0,1244635705340502017,,,,en,,,3,1244635279144747009,noelhimself,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @noelhimself: I’m not a photographer, but I can picture me and you together.
Be my quarantine ❤️",https://twitter.com/BaahQwesi/status/1244635705340502017,Thu Oct 18 08:48:38 +0000 2018,BaahQwesi,false,#Believe,7134,380,629,0,Unknown ,believe,BaahQwesi,346,,,false
,Mon Mar 30 13:07:54 +0000 2020,,,https://youtu.be/zrKDoTwka1g,0,1244612317444100098,narendramodi,,18839785,en,,false,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@narendramodi
@ArvindKejriwal
Sir, i tried corona defeating song.  Prakash
https://t.co/1zpKwhlUNS",https://twitter.com/pc88805818/status/1244612317444100098,Mon Aug 06 16:07:05 +0000 2018,pc88805818,false,,29,0,8,0,,pc,pc88805818,82,,,false
,Mon Mar 30 14:16:36 +0000 2020,Corona,https://twitter.com/Saqibca/status/1244629604171743234/photo/1,,235,1244629604171743234,,,,en,,false,24,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Dear @ICC whoever cheated/tweaked this 9 years back today may be affected with #Corona 😡😡😡 https://t.co/ddkO9SgrXP,https://twitter.com/Saqibca/status/1244629604171743234,Wed Apr 23 14:55:29 +0000 2014,Saqibca,false,Pseudo analyst @Relukattay | IT consultant @TD_Canada | Hailian | LaSallian | Hardcore #PSL Fan | Support all PSL Teams | Love #Qalandars & #BleedGreen 🇵🇰,37148,6464,6470,4,"Milton, Canada",Saqib Shah,Saqibca,8260,,https://www.youtube.com/RelukattayShow,false
,Mon Mar 30 16:33:35 +0000 2020,KeTshwerePhoneYaBae,https://twitter.com/refilweafrica/status/1244619537552740352/photo/1,,0,1244664078779498498,,,,en,,false,20,1244619537552740352,refilweafrica,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @refilweafrica: #KeTshwerePhoneYaBae. Message from Corona Virus says ""You're ready for me or nah?"" https://t.co/sJS5rsAql3",https://twitter.com/zeelovee_nkosi/status/1244664078779498498,Thu Sep 14 21:34:31 +0000 2017,zeelovee_nkosi,false,♒' | Proud Member of @PitoriTrends_ZA| Music is important.🔥💞| ChelseaFC 💙 Mamelodi Sundowns💛 | NO DM'S❌🚫,14522,6743,6339,3,Cape Town. Bloemfontein.,Zandile💕.,zeelovee_nkosi,10647,,,false
,Mon Mar 30 08:52:52 +0000 2020,,,,0,1244548132643328000,,,,en,,,37,1244452761216987138,ChhayaY27352540,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ChhayaY27352540: Already stated by WHO, Corona  outbreak is fatal for people above 60 years. 
 
Why judiciary is not considering health…",https://twitter.com/dharm_raj1/status/1244548132643328000,Sat Feb 16 12:49:57 +0000 2019,dharm_raj1,false,🚩धर्मों रक्षति रक्षितः🚩                #प्रशासक_समिति🚩 कट्टर हिन्दू,24280,2066,4521,0,India,युधिष्ठिर🚩जय श्री राम,dharm_raj1,22728,,,false
,Mon Mar 30 17:17:51 +0000 2020,,,,0,1244675219475689472,bcbluecon,1244671940649861000,94021685,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@bcbluecon Are they suggesting that if we are upset about corona virus that we should start but cheap Chinese shit?,https://twitter.com/Telford05036077/status/1244675219475689472,Tue Dec 31 03:19:31 +0000 2019,Telford05036077,false,I’m a Telfordbot🤖 He/Him/Hey You/Just not late for dinner. The climate changes,40051,379,525,0,"Climate Crisis, Alberta",Social Distancing since before it went Viral🦠,Telford05036077,2811,,,false
,Tue Mar 31 01:05:25 +0000 2020,ChinaLiedPeopleDied FilmYourHospital,,,0,1244792882726395904,,,,en,,,159,1244773896475283457,readyletsgo27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @readyletsgo27: #ChinaLiedPeopleDied but some of us want to #FilmYourHospital like the pandemic doesn’t exist? Film some hospital in bum…,https://twitter.com/RWM1953/status/1244792882726395904,Wed Dec 21 06:33:04 +0000 2016,RWM1953,false,"Ex-Dem, Texan/Cajun Conservative Christian, LTC Gun Toten 5th Generation Texan. 1A-2A Fighter, Grandson of WWI Vet, son of WWII Navy Vet, & Father/USMC Corpsman",40212,1237,1001,0,"Texas, USA",W. TX. Native,RWM1953,47149,,,false
,Mon Mar 30 13:39:47 +0000 2020,,,,0,1244620338572345345,,,,en,,,972,1244613815611707392,mvmeet,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @mvmeet: He is son of Kannada daily newspaper Prajavani's Chief

Name is Chaitanya Netkalappa

He not just came out but is demanding pol…",https://twitter.com/Shailenndra/status/1244620338572345345,Sun Sep 25 18:24:27 +0000 2011,Shailenndra,false,,79825,162,54,0,,The Infidel (کافر),Shailenndra,32761,,,false
,Mon Mar 30 13:55:26 +0000 2020,,,,0,1244624278026244096,,,,en,,,7,1244624047704604672,ShainaNC,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ShainaNC: My Giant's Group of Juhu, Mumbai donated 500 Sanetizers and 500 Masks to local residents and those on the Front line to fight…",https://twitter.com/ketan_patel2020/status/1244624278026244096,Thu Sep 08 19:23:33 +0000 2016,ketan_patel2020,false,"Work in Indian Politics and Yuva Morcha in BJP since 2012. Also work in Public Speaking and Relationship, Youth improvement and Women Empowerments at Gujarat.",126506,748,458,3,"Ahmadabad City, Gujarat, India",Corona Warrior Ketan Patel 🇮🇳,ketan_patel2020,123057,,,false
,Mon Mar 30 12:36:34 +0000 2020,,https://twitter.com/Khunnie0624/status/1244505713725980675/photo/1,,0,1244604432198725632,,,,en,,false,24422,1244505713725980675,Khunnie0624,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Khunnie0624: Bye bye Corona.. 
.
.
.
Sincerely
2PM https://t.co/YQsvSqjeTk",https://twitter.com/aka_wouldB/status/1244604432198725632,Tue Oct 11 12:47:30 +0000 2016,aka_wouldB,false,헤더-로이의 미모를 아주 잠시만 감상하도록 인장-바니바니로이 ※와사비의 리트윗에 속아 섯불리 팔로하지말자,4949,133,738,0,,🐱천지민🐱우주와사비,aka_wouldB,63652,,,false
,Mon Mar 30 08:56:36 +0000 2020,,,,0,1244549075543961602,,,,en,,,811,1244541848854519808,DrSandeepJSP,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @DrSandeepJSP: Dear @KTRTRS sir, please take a look at this website which is spitting venom and spreading hatred despite of creating awa…",https://twitter.com/Mr_uncivilized/status/1244549075543961602,Fri Nov 22 16:39:53 +0000 2019,Mr_uncivilized,false,"ᎳᎬᏞᏟᎾmᎬ 2 mᎽ ᎳᎾᏒᏞᎠ😎
 Myself =∞
If you find it then you can get to know what I'm.. 😉

ఇక్కడ నేర్చుకున్న ఒక అంశం....
మూర్ఖులతో వాదించడం ఆరోగ్యానికి హానికరం🚫",11693,164,636,0, India,shadow of infinity... 👀,Mr_uncivilized,7075,,,false
,Mon Mar 30 13:30:38 +0000 2020,FightAgainstCoronavirus IndiaFightsCornona,,,0,1244618034725023750,,,,en,,,34,1244611746259587072,CSIR_IND,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @CSIR_IND: #FightAgainstCoronavirus #IndiaFightsCornona
If you are industry/start up with ideas to fight Corona do apply at the earliest…",https://twitter.com/sirchandresh/status/1244618034725023750,Sun Nov 16 12:14:36 +0000 2014,sirchandresh,false,Thinker Tweets RT Likes Are My Own And I Mean It. I Mean What I Mean. Nothing More Nothing Less. Your Views Are Most Welcome by Us though they may Not be Liked.,32332,406,1406,337,In Orbit,Chandresh Jobanputra,sirchandresh,40892,,,false
,Mon Mar 30 23:20:39 +0000 2020,,,,0,1244766518853939206,,,,en,,,1320,1244678888136966144,briantylercohen,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @briantylercohen: Just a reminder that the US and South Korea had their first cases on the SAME DAY. Hell of a difference leadership mak…,https://twitter.com/dereirsin/status/1244766518853939206,Wed Feb 08 20:34:18 +0000 2012,dereirsin,false,"Retweets or quotes for circulation, not always as an endorsement of content",11951,158,166,10,Ireland,Michele Savage,dereirsin,12866,,,false
,Mon Mar 30 20:31:46 +0000 2020,,,,0,1244724017451409408,,,,en,,,2,1244720747156824068,thorstenbenner,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @thorstenbenner: „Fake news“.... Is criticism of Orban‘s Grand Corona Enabling Act also punishable under new law?
What I don‘t get: why…",https://twitter.com/BrigidLaffan/status/1244724017451409408,Wed Nov 30 10:41:51 +0000 2016,BrigidLaffan,false,I'm Director and Professor at the @RobSchuCentre and Director of the Global Governance Programme @EuropeanUni,43739,15406,1718,220,"Florence, Tuscany",Brigid Laffan,BrigidLaffan,50898,,http://eui.eu/rscas,false
,Mon Mar 30 16:01:23 +0000 2020,,,,0,1244655973664354308,,,,en,,,5022,1244623514188910592,PawanKalyan,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @PawanKalyan: I am humbled by your message Madam Governor Hon.@DrTamilisaiGuv ; your kind message encourages me to stand by helpless peo…,https://twitter.com/ThanojKatepally/status/1244655973664354308,Sat Jan 11 06:45:46 +0000 2014,ThanojKatepally,false,Movie Enthusiast,927,6,81,0,India,Thanoj K,ThanojKatepally,110,,,false
